Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,MntTotal,MntRegularProds
"$28,764",1,1,16,$8,$0,$3,$0,$0,$1,1,1,0,2,8,0,0,54,$11,$10
"$69,098",0,0,82,"$1,315",$22,$780,$145,$0,$178,1,7,8,9,5,0,0,71,"$2,262","$2,084"
"$25,959",1,1,1,$4,$2,$12,$7,$5,$26,2,1,2,2,6,0,1,50,$30,$4
"$27,100",1,0,64,$12,$0,$13,$2,$0,$10,1,1,0,3,7,0,0,37,$27,$17
"$70,596",0,0,68,$347,$44,$534,$17,$0,$26,1,3,5,12,2,0,0,35,$942,$916
"$42,557",0,1,98,$192,$5,$53,$0,$5,$15,4,6,1,4,8,0,0,46,$255,$240
"$53,312",0,0,32,$241,$0,$12,$0,$0,$25,1,5,1,5,7,0,0,69,$253,$228
"$72,228",0,0,87,$631,$28,$491,$30,$14,$56,1,6,7,8,3,0,0,68,"$1,194","$1,138"
"$67,605",0,0,84,$336,$28,$282,$184,$54,$54,1,2,8,6,1,0,0,33,$884,$830
"$62,845",1,1,3,"$1,099",$0,$45,$0,$0,$34,11,3,4,10,8,0,0,71,"$1,144","$1,110"
"$65,196",0,2,34,$743,$19,$181,$12,$0,$200,2,7,6,11,5,0,0,62,$955,$755
"$42,000",0,0,23,$124,$83,$267,$85,$59,$35,2,5,2,11,5,0,1,33,$618,$583
"$35,860",1,1,37,$15,$0,$8,$4,$2,$20,2,1,1,2,5,0,0,47,$29,$9
"$65,526",0,1,22,$397,$19,$69,$12,$0,$9,1,4,4,8,2,0,0,56,$497,$488
"$16,860",1,1,19,$10,$4,$4,$3,$3,$14,3,1,1,3,7,0,0,59,$24,$10
"$83,528",0,0,7,$530,$117,$678,$134,$44,$147,1,4,10,8,1,0,1,28,"$1,503","$1,356"
"$64,176",0,1,52,"$1,215",$33,$249,$64,$116,$149,8,8,9,8,6,0,0,55,"$1,677","$1,528"
"$22,304",0,0,91,$3,$2,$7,$0,$4,$2,1,1,0,2,8,0,0,64,$16,$14
"$67,023",0,0,93,$444,$44,$382,$11,$8,$17,1,3,7,13,2,1,0,42,$889,$872
"$32,892",1,0,78,$26,$0,$15,$2,$1,$2,2,3,0,3,8,0,0,49,$44,$42
"$70,713",0,1,23,$736,$114,$279,$82,$76,$190,6,5,6,8,3,0,0,54,"$1,287","$1,097"
"$59,925",0,1,83,$473,$21,$176,$19,$21,$56,3,9,2,9,6,0,0,65,$710,$654
"$39,722",0,1,92,$32,$0,$5,$2,$0,$8,2,2,0,3,5,0,0,67,$39,$31
"$46,610",0,0,4,$288,$10,$30,$4,$10,$125,1,6,1,6,6,0,0,62,$342,$217
"$88,347",0,0,32,"$1,050",$178,$555,$77,$138,$118,1,4,7,9,1,0,0,59,"$1,998","$1,880"
"$87,171",0,0,27,"$1,001",$44,$107,$58,$44,$44,1,6,7,11,2,0,0,39,"$1,254","$1,210"
"$26,907",1,1,10,$9,$1,$7,$0,$3,$2,2,1,0,3,7,0,0,44,$20,$18
"$50,014",1,0,9,$234,$14,$77,$19,$10,$42,2,4,1,8,5,0,0,52,$354,$312
"$41,014",1,0,65,$7,$2,$6,$2,$0,$3,1,1,0,2,7,0,0,42,$17,$14
"$66,294",0,0,68,$251,$108,$334,$65,$92,$117,1,4,3,5,2,0,0,55,$850,$733
"$36,715",1,0,16,$172,$10,$125,$21,$13,$16,6,7,2,4,9,0,1,49,$341,$325
"$79,456",0,0,12,$565,$42,$548,$64,$83,$99,1,5,6,4,3,0,1,64,"$1,302","$1,203"
"$40,479",1,0,95,$5,$0,$8,$2,$0,$0,1,0,0,3,4,0,0,38,$15,$15
"$75,345",0,0,16,$918,$57,$842,$99,$38,$133,1,5,8,6,3,0,1,50,"$1,954","$1,821"
"$54,233",0,1,46,$652,$8,$158,$21,$0,$142,4,11,6,5,8,0,0,43,$839,$697
"$24,163",1,1,3,$4,$1,$7,$2,$1,$2,2,1,0,3,4,0,0,50,$15,$13
"$84,460",0,0,80,$152,$27,$103,$106,$54,$81,0,9,9,4,5,0,1,62,$442,$361
"$43,776",1,0,77,$8,$0,$9,$2,$1,$3,1,1,0,2,6,0,0,37,$20,$17
"$71,691",0,0,0,$336,$130,$411,$240,$32,$43,1,4,7,5,2,0,1,62,"$1,149","$1,106"
"$85,844",0,0,62,$938,$19,$843,$25,$95,$38,1,6,6,7,2,0,0,47,"$1,920","$1,882"
"$39,190",1,0,91,$68,$8,$18,$19,$8,$12,2,2,1,4,5,0,0,46,$121,$109
"$71,367",0,0,24,$227,$23,$389,$42,$21,$75,1,4,5,7,2,0,0,61,$702,$627
"$38,578",1,1,2,$38,$4,$22,$3,$3,$3,3,3,0,3,8,0,0,48,$70,$67
"$57,236",1,1,22,$105,$0,$9,$2,$1,$4,3,2,1,4,3,0,0,55,$117,$113
"$61,825",0,1,56,$162,$50,$100,$55,$30,$27,1,4,2,8,4,0,0,41,$397,$370
"$79,803",0,1,54,$574,$8,$216,$21,$16,$33,1,4,3,5,1,0,0,62,$835,$802
"$80,910",0,0,71,$160,$80,$369,$67,$39,$41,1,3,3,8,1,0,0,34,$715,$674
"$27,590",1,0,38,$6,$0,$5,$0,$0,$1,1,1,0,2,7,0,0,38,$11,$10
"$56,775",0,1,62,$614,$35,$160,$58,$35,$35,2,5,8,10,5,0,0,41,$902,$867
"$83,829",0,0,78,$897,$161,$430,$186,$161,$27,0,4,7,6,1,0,1,45,"$1,835","$1,808"
"$54,210",0,1,18,$70,$54,$109,$80,$9,$45,2,4,1,7,5,0,0,41,$322,$277
"$38,508",1,0,95,$120,$19,$206,$25,$19,$54,6,7,2,5,8,0,0,34,$389,$335
"$53,187",1,0,66,$211,$2,$30,$7,$7,$10,2,4,1,6,5,0,0,50,$257,$247
"$30,023",1,0,28,$11,$0,$16,$7,$6,$21,1,2,0,3,8,0,0,48,$40,$19
"$76,045",0,0,78,$760,$53,$400,$17,$93,$0,1,4,5,11,2,0,0,60,"$1,323","$1,323"
"$50,870",0,1,13,$53,$0,$8,$0,$0,$2,1,2,0,3,5,0,0,68,$61,$59
"$15,315",0,0,27,$7,$4,$13,$15,$8,$17,2,2,0,4,5,0,0,50,$47,$30
"$65,463",1,0,17,$391,$32,$70,$21,$32,$16,2,6,2,9,5,0,0,46,$546,$530
"$66,480",1,1,71,$199,$9,$57,$20,$21,$6,7,4,1,7,4,0,0,55,$306,$300
"$76,773",0,0,79,$516,$56,$449,$86,$33,$16,1,2,2,11,1,0,0,66,"$1,140","$1,124"
"$81,698",0,0,1,$709,$45,$115,$30,$160,$45,1,8,2,5,5,0,1,37,"$1,059","$1,014"
"$54,466",1,1,78,$12,$0,$4,$0,$0,$0,1,1,0,2,5,0,0,47,$16,$16
"$98,777",0,0,23,"$1,000",$19,$711,$125,$115,$38,0,4,6,9,1,0,0,60,"$1,970","$1,932"
"$16,269",1,0,75,$19,$3,$18,$3,$1,$0,3,3,0,3,8,0,0,36,$44,$44
"$71,819",0,1,70,"$1,224",$28,$140,$0,$14,$168,3,3,3,5,6,0,0,49,"$1,406","$1,238"
"$33,569",1,0,10,$16,$2,$18,$3,$0,$24,1,1,1,2,8,0,1,37,$39,$15
"$36,262",0,0,24,$88,$39,$54,$64,$28,$153,1,3,5,3,6,0,1,37,$273,$120
"$22,634",0,0,47,$2,$23,$11,$8,$6,$46,1,2,1,2,8,0,0,54,$50,$4
"$47,025",0,1,98,$508,$11,$59,$23,$5,$29,5,11,1,6,9,0,0,42,$606,$577
"$70,566",0,1,4,$381,$28,$215,$84,$28,$21,2,6,5,9,3,0,0,52,$736,$715
"$31,605",1,0,15,$74,$0,$42,$2,$1,$6,2,2,1,4,7,0,0,41,$119,$113
"$52,034",1,1,67,$146,$0,$93,$7,$13,$73,5,4,2,5,7,0,0,47,$259,$186
"$48,526",1,0,32,$23,$17,$23,$43,$20,$9,1,2,1,4,3,0,0,41,$126,$117
"$46,734",0,1,40,$110,$5,$137,$26,$23,$29,2,6,1,5,7,0,0,66,$301,$272
"$39,552",1,1,54,$165,$3,$147,$4,$24,$41,7,6,2,5,8,0,1,58,$343,$302
"$86,358",1,1,78,$957,$47,$494,$82,$47,$95,4,5,3,6,8,0,0,54,"$1,627","$1,532"
"$46,931",2,1,94,$41,$0,$17,$3,$1,$16,2,1,1,3,3,0,0,43,$62,$46
"$16,581",0,0,51,$1,$3,$4,$2,$3,$11,1,0,0,3,4,0,0,35,$13,$2
"$63,998",0,0,42,$176,$29,$818,$0,$33,$112,1,7,6,11,4,0,1,68,"$1,056",$944
"$67,381",0,1,67,$815,$8,$53,$11,$0,$70,4,2,2,9,7,0,0,69,$887,$817
"$25,930",1,1,87,$6,$1,$2,$2,$0,$4,1,1,0,2,7,0,0,53,$11,$7
"$42,693",1,0,29,$8,$4,$20,$6,$3,$16,1,1,0,3,5,0,0,42,$41,$25
"$85,606",0,1,89,$717,$42,$864,$219,$30,$84,2,6,7,9,3,0,0,44,"$1,872","$1,788"
"$72,903",0,0,74,"$1,067",$138,$750,$0,$19,$39,1,7,5,8,4,0,1,35,"$1,974","$1,935"
"$49,669",1,0,97,$166,$5,$107,$11,$8,$29,2,5,1,6,6,0,0,46,$297,$268
"$36,778",1,1,63,$29,$4,$34,$2,$4,$4,3,3,0,3,9,0,0,52,$73,$69
"$85,696",0,0,88,$714,$76,$395,$116,$0,$12,1,4,6,9,1,0,1,58,"$1,301","$1,289"
"$10,979",0,0,34,$8,$4,$10,$2,$2,$4,2,3,0,3,5,0,0,31,$26,$22
"$49,678",0,1,81,$229,$5,$56,$3,$2,$20,2,6,2,4,7,0,0,59,$295,$275
"$56,129",0,1,65,$320,$48,$133,$39,$72,$48,4,6,2,10,4,0,0,67,$612,$564
"$37,155",1,0,51,$23,$0,$26,$7,$15,$3,1,2,0,4,5,0,0,31,$71,$68
"$21,282",1,0,76,$1,$5,$8,$4,$8,$20,2,2,1,2,6,0,0,42,$26,$6
"$33,419",0,1,76,$56,$0,$12,$0,$0,$18,2,2,0,4,7,0,0,58,$68,$50
"$63,285",0,0,84,$508,$124,$249,$50,$38,$134,1,6,5,13,3,0,0,75,$969,$835
"$21,255",1,0,56,$29,$0,$25,$2,$2,$3,4,2,1,4,4,0,0,46,$58,$55
"$42,162",1,0,31,$46,$7,$59,$2,$4,$27,2,3,1,3,6,0,1,39,$118,$91
"$54,450",1,1,0,$454,$0,$171,$8,$19,$32,12,9,2,8,8,0,0,64,$652,$620
"$57,744",0,1,91,$350,$3,$39,$0,$0,$19,2,9,1,4,8,0,0,66,$392,$373
"$26,576",1,0,40,$10,$0,$8,$0,$0,$9,1,1,0,2,9,0,1,34,$18,$9
"$57,513",0,0,59,$735,$40,$183,$52,$20,$30,2,9,3,13,6,0,0,77,"$1,030","$1,000"
"$68,142",0,1,96,$897,$126,$196,$91,$112,$37,3,10,4,7,6,0,0,56,"$1,422","$1,385"
"$7,500",0,1,61,$5,$2,$3,$3,$0,$5,1,1,0,2,8,0,0,41,$13,$8
"$83,145",0,0,14,$777,$35,$731,$39,$137,$114,1,5,9,11,2,0,1,46,"$1,719","$1,605"
"$54,197",0,1,16,$162,$6,$37,$6,$13,$13,2,1,3,6,1,0,0,60,$224,$211
"$23,091",1,1,98,$35,$0,$11,$0,$0,$2,4,2,1,3,7,0,0,57,$46,$44
"$46,049",1,1,11,$342,$9,$112,$19,$14,$19,10,5,2,9,7,0,1,44,$496,$477
"$56,715",0,0,52,$258,$105,$239,$237,$172,$9,1,7,3,4,4,0,0,46,"$1,011","$1,002"
"$79,410",0,0,19,$658,$80,$483,$123,$13,$13,1,3,2,5,1,0,0,59,"$1,357","$1,344"
"$57,304",0,1,61,$356,$80,$329,$138,$17,$106,2,7,6,10,5,0,0,69,$920,$814
"$44,375",0,1,73,$213,$5,$28,$7,$7,$41,1,4,1,6,5,0,0,55,$260,$219
"$54,450",1,1,0,$454,$0,$171,$8,$19,$32,12,9,2,8,8,0,0,64,$652,$620
"$59,594",0,1,74,$457,$4,$29,$0,$0,$9,1,8,1,7,7,0,0,55,$490,$481
"$80,685",0,0,55,$241,$45,$604,$34,$26,$54,1,6,4,10,2,0,0,26,$950,$896
"$40,344",0,1,48,$210,$0,$6,$0,$0,$2,2,4,1,5,7,0,0,46,$216,$214
"$62,710",0,1,53,$441,$35,$83,$7,$29,$11,4,4,2,12,4,0,0,48,$595,$584
"$48,985",0,1,13,$19,$13,$18,$10,$7,$8,1,1,1,3,3,0,0,52,$67,$59
"$35,322",1,2,34,$28,$9,$37,$12,$7,$13,3,2,0,4,8,0,0,52,$93,$80
"$77,142",0,0,54,$476,$75,$162,$29,$151,$97,1,4,4,8,2,0,0,72,$893,$796
"$81,657",0,0,69,$364,$40,$425,$158,$60,$50,1,3,4,8,1,0,0,51,"$1,047",$997
"$14,421",0,0,81,$0,$0,$2,$3,$3,$8,1,1,0,2,5,0,0,24,$8,$0
"$20,130",0,0,99,$0,$6,$3,$7,$6,$12,1,1,0,3,8,0,0,46,$22,$10
"$74,214",0,0,3,$863,$83,$547,$86,$99,$33,1,8,2,5,5,0,0,30,"$1,678","$1,645"
"$66,726",1,1,61,$349,$7,$35,$0,$0,$47,3,8,2,4,7,0,0,63,$391,$344
"$23,724",1,0,65,$5,$23,$15,$0,$18,$14,2,2,0,3,8,0,0,41,$61,$47
"$47,353",0,1,93,$184,$2,$19,$8,$8,$4,3,2,2,6,5,0,0,60,$221,$217
"$33,444",1,1,24,$8,$0,$8,$0,$0,$2,1,1,0,2,8,0,0,68,$16,$14
"$54,386",0,1,8,$277,$21,$64,$62,$21,$25,2,3,2,10,3,0,0,39,$445,$420
"$28,510",1,1,72,$44,$5,$19,$0,$4,$19,3,2,0,4,5,0,0,39,$72,$53
"$90,638",0,0,29,"$1,156",$120,$915,$94,$144,$96,1,3,4,10,1,0,0,29,"$2,429","$2,333"
"$48,070",0,1,33,$373,$14,$83,$6,$9,$19,3,8,2,6,7,1,0,70,$485,$466
"$43,140",0,1,68,$134,$8,$76,$6,$0,$11,1,4,1,5,6,0,0,63,$224,$213
"$54,959",0,1,55,"$1,148",$0,$60,$0,$0,$24,3,9,5,4,7,0,1,59,"$1,208","$1,184"
"$15,056",1,1,76,$6,$12,$3,$21,$6,$40,5,2,2,3,5,0,0,62,$48,$8
"$26,954",1,0,17,$4,$1,$11,$0,$0,$1,1,1,0,2,7,0,0,49,$16,$15
"$22,327",1,0,94,$5,$4,$8,$2,$0,$5,1,1,0,3,5,0,0,35,$19,$14
"$44,393",1,1,86,$24,$2,$20,$2,$2,$10,2,1,0,4,4,0,0,55,$50,$40
"$62,000",0,1,25,$899,$0,$101,$0,$0,$20,1,6,6,13,4,0,0,68,"$1,000",$980
"$31,497",0,1,22,$108,$1,$28,$13,$1,$4,2,3,1,4,8,0,0,58,$151,$147
"$45,894",0,2,15,$27,$2,$7,$0,$2,$13,1,1,0,3,5,0,0,46,$38,$25
"$78,579",0,0,35,$816,$66,$549,$216,$66,$99,1,5,6,4,3,0,1,50,"$1,713","$1,614"
"$67,369",0,1,81,"$1,298",$0,$70,$37,$14,$42,4,7,4,10,4,0,1,51,"$1,419","$1,377"
"$58,401",0,1,55,$10,$0,$11,$17,$29,$29,1,1,2,2,4,0,0,60,$67,$38
"$62,307",0,1,94,$87,$13,$34,$10,$6,$10,1,4,0,4,5,0,0,68,$150,$140
"$43,641",1,1,50,$57,$2,$51,$4,$2,$23,3,2,1,4,6,0,0,51,$116,$93
"$63,841",0,1,64,$635,$15,$100,$20,$7,$131,1,9,3,9,6,0,0,52,$777,$646
"$46,891",0,1,91,$43,$12,$23,$29,$15,$61,1,2,1,4,4,0,0,55,$122,$61
"$70,091",1,0,11,$964,$34,$137,$15,$0,$11,2,5,2,10,8,0,0,51,"$1,150","$1,139"
"$78,075",0,0,72,$572,$8,$259,$34,$35,$80,1,3,5,5,1,0,0,48,$908,$828
"$59,184",0,1,6,$341,$142,$113,$259,$151,$66,3,6,6,12,5,0,0,59,"$1,006",$940
"$54,809",1,1,0,$63,$6,$57,$13,$13,$22,4,2,1,5,4,0,0,43,$152,$130
"$58,113",0,1,66,$221,$104,$169,$102,$78,$84,3,9,2,8,7,1,0,61,$674,$590
"$51,412",0,1,42,$140,$3,$29,$4,$5,$14,2,3,2,4,4,0,0,62,$181,$167
"$15,287",1,0,60,$1,$2,$8,$4,$3,$13,2,1,1,2,7,0,1,41,$18,$5
"$66,636",0,0,64,$291,$10,$689,$84,$10,$0,1,3,4,9,1,0,0,63,"$1,084","$1,084"
"$50,965",0,1,87,$544,$13,$85,$8,$6,$29,3,10,4,5,8,0,0,64,$656,$627
"$84,618",0,0,96,$684,$100,$801,$21,$66,$0,1,6,9,10,2,0,0,55,"$1,672","$1,672"
"$18,351",0,0,1,$1,$12,$9,$0,$14,$7,1,2,0,3,7,0,0,30,$36,$29
"$40,451",0,2,54,$35,$0,$4,$0,$0,$10,1,1,1,2,5,0,0,63,$39,$29
"$36,317",0,1,53,$87,$3,$25,$3,$2,$13,2,3,0,4,7,0,0,55,$120,$107
"$42,213",0,1,96,$309,$3,$24,$4,$3,$20,2,5,1,7,7,0,0,63,$343,$323
"$65,748",0,1,58,$172,$73,$93,$95,$78,$34,2,2,4,10,1,1,0,65,$511,$477
"$77,044",0,1,12,$625,$38,$242,$50,$34,$76,2,7,11,11,4,0,0,48,$989,$913
"$74,918",0,0,78,$972,$59,$913,$25,$19,$59,1,5,9,6,3,0,0,51,"$1,988","$1,929"
"$56,721",1,1,64,$157,$6,$39,$6,$13,$75,5,4,1,5,6,0,0,48,$221,$146
"$42,160",1,1,26,$48,$9,$45,$3,$15,$20,4,2,1,4,6,0,1,45,$120,$100
"$61,559",0,1,8,$279,$83,$88,$32,$14,$34,1,4,2,10,3,0,0,55,$496,$462
"$33,629",1,1,49,$132,$0,$16,$0,$0,$4,5,3,1,4,9,0,0,57,$148,$144
"$68,682",0,0,56,$919,$0,$505,$99,$30,$45,1,4,9,10,2,0,0,29,"$1,553","$1,508"
"$34,377",0,1,55,$62,$0,$22,$3,$1,$26,2,2,2,2,7,0,0,57,$88,$62
"$8,940",1,0,25,$1,$45,$3,$4,$6,$42,3,3,1,3,8,0,0,34,$59,$17
"$26,228",1,0,50,$2,$6,$4,$3,$1,$9,1,1,0,2,8,0,0,47,$16,$7
"$77,297",0,0,84,$408,$61,$109,$48,$122,$41,1,5,7,9,4,0,0,63,$748,$707
"$40,211",1,1,30,$51,$1,$7,$2,$1,$25,2,2,1,2,8,0,0,39,$62,$37
"$33,438",1,1,81,$62,$1,$16,$3,$2,$6,4,2,1,4,5,0,0,62,$84,$78
"$75,032",0,1,74,$952,$12,$180,$47,$12,$12,2,5,4,9,3,0,0,61,"$1,203","$1,191"
"$61,284",0,0,76,$618,$15,$106,$20,$7,$45,1,11,2,8,6,0,0,65,$766,$721
"$22,518",1,0,36,$11,$7,$12,$2,$2,$27,2,2,1,2,5,0,1,34,$34,$7
"$54,730",0,1,64,$318,$3,$17,$4,$7,$56,5,4,1,8,4,0,0,45,$349,$293
"$38,452",1,1,62,$56,$0,$14,$0,$0,$2,3,3,0,3,7,0,0,65,$70,$68
"$44,421",1,1,53,$110,$5,$59,$7,$1,$7,5,5,0,4,8,0,0,49,$182,$175
"$38,197",1,0,86,$23,$0,$11,$2,$1,$3,1,1,0,3,5,0,0,34,$37,$34
"$41,986",0,1,15,$27,$5,$8,$8,$3,$12,3,3,0,4,4,0,0,42,$51,$39
"$28,427",1,0,67,$18,$3,$19,$3,$3,$6,2,2,0,3,8,0,0,37,$46,$40
"$37,395",1,0,47,$18,$0,$9,$0,$1,$11,1,1,0,3,6,0,0,44,$28,$17
"$64,722",1,0,47,$303,$0,$280,$60,$147,$15,4,8,2,11,6,0,0,49,$790,$775
"$55,249",0,1,81,$97,$1,$19,$2,$0,$11,1,2,1,4,3,0,0,64,$119,$108
"$84,906",0,0,98,$997,$15,$414,$99,$30,$76,1,5,6,12,2,0,0,48,"$1,555","$1,479"
"$28,691",1,0,56,$5,$4,$13,$8,$0,$4,1,1,0,3,8,0,0,31,$30,$26
"$44,213",1,1,48,$95,$11,$35,$0,$4,$7,4,2,1,5,6,0,0,68,$145,$138
"$25,707",1,0,18,$1,$6,$2,$3,$6,$3,1,1,0,3,7,0,0,36,$18,$15
"$59,062",2,1,74,$46,$1,$12,$3,$0,$9,2,2,0,3,4,0,0,53,$62,$53
"$76,624",0,1,68,$411,$106,$147,$54,$115,$66,1,5,10,7,1,0,0,58,$833,$767
"$66,000",0,0,36,$244,$51,$270,$101,$0,$45,1,1,3,5,1,0,0,73,$666,$621
"$27,683",1,0,90,$152,$9,$121,$12,$12,$45,4,6,2,4,8,0,0,42,$306,$261
"$1,730",0,0,65,$1,$1,$3,$1,$1,$1,15,0,0,0,20,0,0,49,$7,$6
"$7,500",1,0,63,$10,$17,$18,$8,$26,$40,4,3,2,2,9,0,0,28,$79,$39
"$40,521",1,1,82,$12,$0,$5,$0,$0,$4,1,0,1,2,5,0,0,52,$17,$13
"$20,427",1,0,63,$5,$0,$4,$0,$0,$1,1,1,0,2,8,0,0,47,$9,$8
"$65,106",0,1,55,$790,$19,$133,$12,$0,$19,3,8,3,13,6,0,0,45,$954,$935
"$69,969",0,0,64,$882,$29,$514,$38,$29,$44,1,4,2,6,3,0,1,55,"$1,492","$1,448"
"$67,433",0,2,51,$615,$28,$259,$12,$48,$30,4,6,5,13,4,0,0,68,$962,$932
"$77,766",0,1,97,"$1,004",$59,$265,$115,$59,$27,2,11,10,11,6,0,1,53,"$1,502","$1,475"
"$74,716",0,1,92,$133,$27,$421,$13,$195,$71,2,7,3,5,4,0,0,48,$789,$718
"$68,118",0,1,51,$595,$23,$123,$10,$23,$154,2,8,9,4,6,0,0,57,$774,$620
"$55,158",1,1,72,$293,$0,$87,$4,$11,$23,4,7,2,5,7,0,1,50,$395,$372
"$62,972",0,1,39,$313,$15,$47,$20,$0,$192,2,7,4,3,6,0,1,65,$395,$203
"$74,190",0,1,49,$151,$81,$86,$168,$91,$64,2,4,2,11,2,0,0,45,$577,$513
"$39,356",1,1,21,$15,$0,$2,$0,$0,$6,1,1,0,2,6,0,0,44,$17,$11
"$76,653",0,0,91,$736,$63,$946,$219,$189,$126,1,4,7,11,2,0,0,51,"$2,153","$2,027"
"$35,860",1,1,37,$15,$0,$8,$4,$2,$20,2,1,1,2,5,0,0,47,$29,$9
"$90,687",0,0,98,$982,$17,$672,$23,$34,$51,1,6,2,8,2,0,1,37,"$1,728","$1,677"
"$73,450",0,0,85,"$1,142",$51,$415,$90,$69,$37,1,7,8,11,3,0,0,38,"$1,767","$1,730"
"$31,454",1,1,40,$28,$0,$11,$0,$0,$9,3,2,0,3,8,0,0,60,$39,$30
"$47,139",1,1,2,$46,$0,$12,$0,$2,$23,2,2,1,2,7,0,1,68,$60,$37
"$83,829",0,0,78,$897,$161,$430,$186,$161,$27,0,4,7,6,1,0,1,45,"$1,835","$1,808"
"$53,378",1,1,41,$489,$6,$152,$8,$6,$132,10,9,4,6,8,0,1,57,$661,$529
"$19,656",1,0,94,$25,$4,$9,$6,$8,$32,3,2,1,3,7,0,0,50,$52,$20
"$45,579",0,1,10,$145,$1,$33,$2,$1,$1,1,4,1,4,6,0,0,72,$182,$181
"$85,485",0,0,73,$630,$26,$611,$44,$18,$54,1,6,6,6,2,0,0,62,"$1,329","$1,275"
"$55,956",0,0,22,$760,$38,$104,$50,$9,$38,2,7,3,4,4,0,0,76,$961,$923
"$64,191",0,1,30,$420,$15,$186,$151,$38,$15,3,5,3,13,3,0,0,57,$810,$795
"$38,808",1,0,21,$125,$17,$52,$3,$19,$30,4,5,1,4,8,0,1,48,$216,$186
"$57,183",1,1,51,$464,$5,$64,$7,$0,$70,8,9,1,7,8,0,0,54,$540,$470
"$23,748",1,0,97,$6,$6,$29,$12,$15,$8,3,2,1,3,8,0,0,52,$68,$60
"$66,303",0,1,56,"$1,090",$12,$96,$16,$12,$60,4,3,4,11,8,0,0,49,"$1,226","$1,166"
"$37,368",1,0,4,$3,$2,$11,$2,$2,$10,1,1,0,2,6,0,0,45,$20,$10
"$40,800",1,2,77,$24,$0,$27,$8,$30,$10,2,3,0,3,7,1,0,56,$89,$79
"$71,847",0,0,95,$737,$21,$106,$55,$63,$210,0,6,7,9,3,0,0,42,$982,$772
"$46,149",0,1,36,$254,$6,$71,$4,$0,$27,5,5,1,7,5,0,0,45,$335,$308
"$78,687",0,0,13,$817,$185,$687,$145,$55,$241,1,4,6,8,2,0,1,37,"$1,889","$1,648"
"$49,118",0,0,90,$620,$54,$239,$99,$98,$119,2,9,7,10,7,0,1,49,"$1,110",$991
"$37,633",1,1,49,$13,$4,$20,$0,$0,$1,2,1,0,3,9,0,0,63,$37,$36
"$39,767",0,0,18,$113,$61,$204,$34,$26,$47,2,7,1,7,8,0,0,69,$438,$391
"$26,997",0,0,89,$7,$23,$78,$133,$49,$144,2,4,2,5,7,0,0,69,$290,$146
"$33,986",1,0,43,$16,$2,$18,$2,$1,$5,1,1,0,3,7,0,0,50,$39,$34
"$57,091",0,1,82,$462,$0,$24,$6,$0,$4,2,9,2,5,7,0,1,48,$492,$488
"$46,831",1,1,84,$22,$2,$10,$6,$4,$34,2,1,2,2,4,0,0,51,$44,$10
"$83,151",0,0,80,$968,$147,$842,$137,$42,$210,1,5,7,10,2,0,1,48,"$2,136","$1,926"
"$52,531",0,0,68,$283,$112,$151,$51,$72,$125,2,7,2,10,6,0,0,49,$669,$544
"$15,759",0,0,12,$1,$2,$5,$6,$0,$3,1,1,0,2,7,0,0,64,$14,$11
"$22,804",1,0,75,$14,$1,$7,$2,$1,$1,1,2,0,2,9,0,0,49,$25,$24
"$43,050",1,0,10,$30,$5,$24,$6,$3,$8,2,2,0,4,5,0,0,47,$68,$60
"$42,997",1,1,91,$4,$0,$5,$0,$1,$5,1,1,0,2,7,0,0,43,$10,$5
"$48,918",1,1,21,$52,$0,$9,$0,$0,$1,2,1,0,4,4,0,0,57,$61,$60
"$60,033",0,1,28,$62,$1,$57,$19,$11,$48,2,2,1,5,2,0,0,66,$150,$102
"$34,043",1,0,97,$20,$2,$14,$3,$0,$10,1,2,0,2,9,0,0,42,$39,$29
"$57,811",0,1,49,$545,$7,$114,$37,$21,$78,5,7,2,11,5,0,0,54,$724,$646
"$78,569",0,0,14,$558,$79,$622,$207,$175,$95,1,4,6,4,1,0,1,74,"$1,641","$1,546"
"$7,500",1,1,5,$6,$5,$4,$13,$4,$25,4,2,1,3,6,0,0,42,$32,$7
"$94,384",0,0,62,"$1,111",$24,$790,$160,$45,$172,0,5,8,5,2,0,1,67,"$2,130","$1,958"
"$23,148",0,0,83,$4,$6,$8,$6,$3,$10,1,2,0,3,7,0,0,35,$27,$17
"$44,267",1,1,48,$183,$5,$65,$3,$5,$49,5,5,2,4,9,0,0,50,$261,$212
"$71,626",0,0,94,$546,$72,$376,$94,$145,$72,1,5,5,8,3,0,0,41,"$1,233","$1,161"
"$60,894",0,1,61,$606,$7,$155,$10,$0,$54,5,10,3,8,7,0,0,54,$778,$724
"$50,200",1,1,70,$266,$6,$51,$8,$6,$64,6,7,1,5,8,0,0,44,$337,$273
"$81,051",0,0,43,"$1,142",$29,$249,$38,$29,$14,1,5,5,12,2,0,0,55,"$1,487","$1,473"
"$65,169",0,0,23,"$1,074",$0,$69,$0,$0,$46,1,10,4,13,6,0,1,38,"$1,143","$1,097"
"$59,868",0,1,37,$771,$51,$154,$54,$10,$154,7,11,2,12,6,0,0,48,"$1,040",$886
"$65,695",0,1,50,$371,$32,$189,$0,$58,$6,2,5,4,10,4,0,0,60,$650,$644
